tags|intent
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer empty###I-refer glass###I-refer in###I-refer the###I-refer basket###I-refer to###O <value>###B-value .###O|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O middle###B-refer cat###I-refer|adjust
second###B-refer from###I-refer the###I-refer left###I-refer second###I-refer row###I-refer apple###I-refer .###O property###O is###O <attribute>###B-attribute with###O a###O value###O of###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute on###O the###B-refer top###I-refer bunk###I-refer to###O the###O value###O <value>###B-value .###O|adjust
modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer left###I-refer duck###I-refer|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer vase###I-refer in###I-refer front###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer giraffe###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer stop###I-refer sign###I-refer to###O <value>###B-value .###O|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer elephant###I-refer on###I-refer the###I-refer left###I-refer to###O a###O value###O of###O <value>###B-value|adjust
the###O <attribute>###B-attribute value###O of###O the###B-refer skis###I-refer on###I-refer the###I-refer right###I-refer is###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer big###I-refer silver###I-refer scissors###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer second###I-refer book###I-refer from###I-refer the###I-refer top###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer monitor###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
lower###B-action the###O <attribute>###B-attribute of###O the###B-refer blue###I-refer knife###I-refer by###O <value>###B-value units###O .###O|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer middle###I-refer bed###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer surfboard###I-refer to###O <value>###B-value .###O|adjust
modify###B-action the###O <attribute>###B-attribute for###O the###B-refer opened###I-refer refridgerator###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer blue###I-refer scissors###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###B-refer large###I-refer pastry###I-refer on###I-refer the###I-refer left###I-refer to###O a###O <attribute>###B-attribute of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer boat###I-refer with###I-refer flowers###I-refer by###O <value>###B-value|adjust
modify###B-action the###O <attribute>###B-attribute of###O the###B-refer surfboard###I-refer on###I-refer the###I-refer left###I-refer of###I-refer the###I-refer image###I-refer by###O <value>###B-value .###O the###O fins###O of###O the###O surfboard###O are###O red###O ,###O white###O and###O blue###O .###O|adjust
edit###B-action the###B-refer second###I-refer bench###I-refer from###I-refer right###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer bed###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute to###O <value>###B-value on###O the###B-refer far###I-refer left###I-refer stop###I-refer sign###I-refer .###O|adjust
set###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer nike###I-refer backpack###I-refer to###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer wine###I-refer glass###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
please###O adjust###B-action the###O <attribute>###B-attribute down###O by###O <value>###B-value on###B-refer the###I-refer baby###I-refer sheep###I-refer .###O|adjust
modify###B-action the###O <attribute>###B-attribute for###O the###B-refer kite###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer glass###I-refer nearest###I-refer to###I-refer the###I-refer camera###I-refer to###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###B-refer black###I-refer remote###I-refer control###I-refer|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer traffic###I-refer light###I-refer facing###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
the###B-refer middle###I-refer elephant###I-refer property###O <attribute>###B-attribute and###O value###O is###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer brown###I-refer animal###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer left###I-refer most###I-refer skateboard###I-refer with###I-refer yellow###I-refer wheel###I-refer .###O|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer banana###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer black###I-refer horse###I-refer on###I-refer the###I-refer left###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###B-refer floral###I-refer purse###I-refer sitting###I-refer on###I-refer the###I-refer lap###I-refer of###I-refer the###I-refer girl###I-refer at###I-refer the###I-refer far###I-refer right###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer far###I-refer laptop###I-refer whose###I-refer screen###I-refer is###I-refer on###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer two###I-refer train###I-refer cars###I-refer in###I-refer the###I-refer center###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###B-refer racket###I-refer on###I-refer the###I-refer left###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer spoon###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer of###I-refer the###I-refer table###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer white###I-refer bear###I-refer with###I-refer blue###I-refer feet###I-refer to###O <value>###B-value .###O|adjust
the###B-refer couch###I-refer at###I-refer the###I-refer bottom###I-refer needs###O <attribute>###B-attribute changed###B-action by###O a###O value###O of###O <value>###B-value .###O|adjust
modify###B-action the###B-refer light###I-refer blue###I-refer skateboard###I-refer 's###O <attribute>###B-attribute to###O <value>###B-value .###O|adjust
apply###B-action <value>###B-value <attribute>###B-attribute to###O giraffe###B-refer tie###I-refer|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer center###I-refer fridge###I-refer by###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer bear###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer chair###I-refer bottom###I-refer right###I-refer to###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer sofa###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer clock###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer black###I-refer bike###I-refer seat###I-refer and###I-refer frame###I-refer in###I-refer the###I-refer foreground###I-refer to###O <value>###B-value .###O|adjust
the###B-refer large###I-refer ketchup###I-refer bottle###I-refer needs###O <attribute>###B-attribute modification###O by###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer backpack###I-refer on###I-refer the###I-refer man###I-refer in###I-refer the###I-refer middle###I-refer to###O <value>###B-value|adjust
please###O decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer blue###I-refer van###I-refer by###O <value>###B-value .###O|adjust
lower###B-action the###O <attribute>###B-attribute of###O the###B-refer bus###I-refer in###I-refer front###I-refer by###O <value>###B-value points###O .###O|adjust
please###O change###B-action the###O <attribute>###B-attribute of###O the###B-refer orange###I-refer phone###I-refer by###O <value>###B-value .###O|adjust
the###B-refer knife###I-refer on###I-refer the###I-refer bottom###I-refer needs###O <attribute>###B-attribute changed###B-action by###O a###O value###O of###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer center###I-refer orange###I-refer to###O <value>###B-value|adjust
the###B-refer front###I-refer hotdog###I-refer needs###O <attribute>###B-attribute changed###B-action by###O a###O value###O of###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer nearest###I-refer surfboard###I-refer to###O <value>###B-value .###O|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer glass###I-refer directly###I-refer above###I-refer the###I-refer broccoli###I-refer|adjust
modify###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer row###I-refer middle###I-refer sandwich###I-refer by###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer chair###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
adjust###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer wii###I-refer remote###I-refer on###I-refer the###I-refer far###I-refer left###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer brown###I-refer and###I-refer white###I-refer horse###I-refer on###I-refer the###I-refer right###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer bear###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer most###I-refer spoon###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer upper###I-refer right###I-refer picture###I-refer of###I-refer the###I-refer mouse###I-refer to###O a###O value###O of###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer train###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer zebra###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value .###O|adjust
please###O change###B-action the###O <attribute>###B-attribute of###O the###B-refer desktop###I-refer computer###I-refer screen###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###B-refer left###I-refer wii###I-refer remote###I-refer with###O a###O <attribute>###B-attribute property###O and###O value###O of###O <value>###B-value|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer arm###I-refer rest###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer woman###I-refer in###I-refer the###I-refer pink###I-refer scarf###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer motorcycle###I-refer to###O a###O value###O of###O <value>###B-value|adjust
on###O the###B-refer white###I-refer wall###I-refer and###I-refer the###I-refer black###I-refer door###I-refer in###I-refer the###I-refer background###I-refer ,###O edit###B-action the###O <attribute>###B-attribute to###O <value>###B-value .###O|adjust
give###B-action the###B-refer bear###I-refer to###I-refer the###I-refer right###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
raise###B-action the###O <attribute>###B-attribute of###O the###B-refer suitcase###I-refer that###I-refer the###I-refer boy###I-refer is###I-refer sitting###I-refer on###I-refer up###O <value>###B-value points###O .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer big###I-refer elephant###I-refer to###O a###O value###O of###O <value>###B-value|adjust
the###B-refer open###I-refer fridge###I-refer needs###O <attribute>###B-attribute changed###B-action by###O a###O value###O of###O <value>###B-value .###O|adjust
the###B-refer smaller###I-refer elephant###I-refer needs###O <attribute>###B-attribute changed###B-action by###O a###O value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute on###O the###B-refer snowboard###I-refer on###I-refer the###I-refer left###I-refer to###I-refer <value>###B-value|adjust
change###B-action the###B-refer magazine###I-refer closest###I-refer to###I-refer the###I-refer vase###I-refer 's###O <attribute>###B-attribute to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer chair###I-refer the###I-refer boy###I-refer is###I-refer sitting###I-refer on###I-refer to###O <value>###B-value .###O|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer pigeon###I-refer on###I-refer the###I-refer bottom###I-refer right###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer far###I-refer left###I-refer set###I-refer of###I-refer benches###I-refer by###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer closest###I-refer truck###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute to###O <value>###B-value on###O the###B-refer sky###I-refer blue###I-refer spoon###I-refer in###I-refer the###I-refer middle###I-refer .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer second-to-left###I-refer apple###I-refer on###I-refer the###I-refer bottom###I-refer to###O <value>###B-value .###O|adjust
modify###B-action the###O <attribute>###B-attribute on###O the###B-refer boat###I-refer with###I-refer the###I-refer flowers###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer red###I-refer bench###I-refer to###O <value>###B-value .###O|adjust
for###O the###B-refer bottom###I-refer green###I-refer car###I-refer on###I-refer the###I-refer right###I-refer that###I-refer is###I-refer slightly###I-refer cut###I-refer off###I-refer ,###O decrease###B-action the###O <attribute>###B-attribute by###O a###O value###O of###O <value>###B-value|adjust
modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value of###O the###B-refer green###I-refer traffic###I-refer light###I-refer on###I-refer the###I-refer right###I-refer .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer middle###I-refer bear###I-refer in###I-refer the###I-refer front###I-refer by###O <value>###B-value|adjust
raise###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer bag###I-refer laying###I-refer crossways###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer hot###I-refer dog###I-refer by###O <value>###B-value|adjust
on###O the###B-refer dog###I-refer in###I-refer the###I-refer middle###I-refer ,###O edit###B-action the###O <attribute>###B-attribute to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer computer###I-refer monitor###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer section###I-refer of###I-refer the###I-refer small###I-refer airplane###I-refer on###I-refer the###I-refer bottom###I-refer right###I-refer to###O a###O value###O of###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer box###I-refer cutter###I-refer in###I-refer middle###I-refer|adjust
adjust###B-action the###O <attribute>###B-attribute value###O for###O the###B-refer boat###I-refer on###I-refer the###I-refer left###I-refer of###I-refer the###I-refer dock###I-refer to###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer right###I-refer donut###I-refer by###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer right###I-refer racket###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer boxed###I-refer ,###I-refer stop###I-refer sign###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer suitcase###I-refer in###I-refer the###I-refer middle###I-refer with###I-refer the###I-refer backpack###I-refer leaning###I-refer on###I-refer it###I-refer to###O a###O value###O of###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer racket###I-refer held###I-refer by###I-refer the###I-refer man###I-refer in###I-refer white###I-refer to###O <value>###B-value|adjust
floral###B-refer chair###I-refer on###I-refer left###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer right###I-refer piece###I-refer of###I-refer broccoli###I-refer to###O a###O level###O of###O <value>###B-value .###O|adjust
lower###B-action the###O <attribute>###B-attribute of###O elephant###B-refer in###I-refer the###I-refer center###I-refer by###O <value>###B-value units###O .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer red###I-refer train###I-refer by###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer white###I-refer elongated###I-refer top###I-refer item###I-refer to###O a###O value###O of###O <value>###B-value|adjust
the###B-refer front###I-refer left###I-refer utensil###I-refer needs###O <attribute>###B-attribute modified###B-action by###O a###O value###O of###O <value>###B-value|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer snowboard###I-refer in###I-refer the###I-refer middle###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
the###B-refer boat###I-refer on###I-refer the###I-refer right###I-refer needs###O <attribute>###B-attribute modified###B-action by###O a###O value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer center###I-refer toilet###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer chair###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer smaller###I-refer white###I-refer ferry###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer board###I-refer to###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute value###O to###O <value>###B-value for###O the###B-refer top###I-refer hot###I-refer dog###I-refer|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer zebra###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
please###O increase###B-action the###O <attribute>###B-attribute on###O the###B-refer black###I-refer and###I-refer white###I-refer object###I-refer being###I-refer held###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer scissors###I-refer on###I-refer the###I-refer right###I-refer by###O a###O value###O of###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer sandwhich###I-refer on###I-refer the###I-refer far###I-refer right###I-refer to###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer screen###I-refer above###I-refer the###I-refer monitor###I-refer by###O <value>###B-value .###O|adjust
the###O object###O to###O edit###O is###O the###B-refer black###I-refer luggage###I-refer ,###I-refer located###I-refer on###I-refer the###I-refer bottom###I-refer left###I-refer corner###I-refer of###I-refer the###I-refer image###I-refer .###O modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer planes###I-refer on###I-refer the###I-refer left###I-refer and###I-refer right###I-refer to###O <value>###B-value|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer orange###I-refer plate###I-refer by###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer pink###I-refer bag###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer cow###I-refer to###O a###O value###O of###O <value>###B-value|adjust
reduce###B-action the###O <attribute>###B-attribute on###O the###B-refer second###I-refer board###I-refer from###I-refer the###I-refer left###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer lower###I-refer left###I-refer orange###I-refer cat###I-refer to###O <value>###B-value .###O|adjust
add###O <attribute>###B-attribute and###O change###B-action the###O value###O to###O <value>###B-value on###O the###B-refer boat###I-refer under###I-refer the###I-refer bird###I-refer .###O|adjust
add###B-action <attribute>###B-attribute and###O change###O the###O value###O to###O <value>###B-value to###O the###B-refer right###I-refer cat###I-refer .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer burners###I-refer to###O <value>###B-value|adjust
please###O adjust###B-action the###O <attribute>###B-attribute down###O by###O <value>###B-value on###O the###B-refer arm###I-refer rest###I-refer area###I-refer under###I-refer the###I-refer man###I-refer 's###I-refer arm###I-refer .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer front###I-refer hot###I-refer dog###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer plane###I-refer in###I-refer the###I-refer front###I-refer right###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer bird###I-refer in###I-refer the###I-refer background###I-refer standing###I-refer the###I-refer tallest###I-refer by###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer hand###I-refer couch###I-refer by###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer bear###I-refer on###I-refer the###I-refer top###I-refer left###I-refer by###O <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer trailer###I-refer behind###I-refer the###I-refer truck###I-refer by###O <value>###B-value .###O|adjust
please###O decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer glass###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer right###I-refer donut###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer full###I-refer zebra###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer surfboard###I-refer to###O <value>###B-value .###O|adjust
give###B-action the###B-refer rainbow###I-refer circle###I-refer farthest###I-refer to###I-refer the###I-refer right###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer powdered###I-refer donut###I-refer close###I-refer to###I-refer the###I-refer camera###I-refer .###O|adjust
give###B-action the###B-refer lizard###I-refer float###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer sixth###I-refer glass###I-refer from###I-refer the###I-refer right###I-refer by###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer sheep###I-refer eating###I-refer grass###I-refer to###O a###O level###O of###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer second###I-refer cow###I-refer from###I-refer the###I-refer bottom###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###B-refer cat###I-refer on###I-refer the###I-refer right###I-refer 's###O <attribute>###B-attribute to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer large###I-refer ketchup###I-refer bottle###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer glove###I-refer inside###I-refer left###I-refer hat###I-refer to###O <value>###B-value .###O|adjust
the###B-refer green###I-refer leaves###I-refer behind###I-refer the###I-refer girl###I-refer needs###O <attribute>###B-attribute changed###O by###O a###O value###O of###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer hydrant###I-refer in###I-refer the###I-refer left###I-refer image###I-refer to###O <value>###B-value .###O|adjust
give###B-action the###B-refer skiis###I-refer at###I-refer the###I-refer top###I-refer of###I-refer the###I-refer picture###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer book###I-refer directly###I-refer behind###I-refer the###I-refer cat###I-refer 's###I-refer head###I-refer by###O <value>###B-value .###O|adjust
give###B-action the###B-refer cat###I-refer on###I-refer the###I-refer right###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer carrot###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer forks###I-refer by###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer train###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer left###I-refer microwave###I-refer to###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer middle###I-refer hotdog###I-refer and###I-refer its###I-refer bun###I-refer by###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer blue###I-refer spoon###I-refer in###I-refer the###I-refer middle###I-refer to###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer most###I-refer right###I-refer cake###I-refer to###O <value>###B-value|adjust
give###B-action the###B-refer remote###I-refer second###I-refer from###I-refer the###I-refer left###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer green###I-refer light###I-refer by###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer arm###I-refer rest###I-refer under###I-refer mans###I-refer arm###I-refer|adjust
<attribute>###B-attribute value###O of###O right###B-refer wi###I-refer controller###I-refer is###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer car###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer keyboard###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer silver###I-refer handle###I-refer scissors###I-refer to###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer red###I-refer bike###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer zebra###I-refer to###O <value>###B-value|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer middle###I-refer white###I-refer suitcase###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer 2nd###I-refer remote###I-refer from###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
for###O the###B-refer meter###I-refer on###I-refer the###I-refer right###I-refer ,###O the###O <attribute>###B-attribute should###O be###O modified###B-action by###O <value>###B-value in###O value###O .###O|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer zebra###I-refer behind###I-refer the###I-refer one###I-refer in###I-refer the###I-refer front###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer bike###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer toothbrush###I-refer on###I-refer left###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer red###I-refer and###I-refer black###I-refer bag###I-refer to###O <value>###B-value .###O|adjust
we###O need###O to###O change###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer duck###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer balck###I-refer cow###I-refer on###I-refer the###I-refer left###I-refer farthest###I-refer back###I-refer to###O a###O value###O of###O <value>###B-value|adjust
